lab_proj_name,submit_proj_name,user_pedon_id,natural_key,lay_field_label1,lay_field_label2,lay_field_label3,lay_depth_to_top,lay_depth_to_bottom,horizon_designation,texture_description,Clod,Core,Compliant Cavity,ars_bd,Confined_Core,Soil,Comparison,MGMT,DSP_Plot_ID,DSP_Pedon_ID,Crop,Agron_Feature
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129005D,15N02177,S2014SD129005D-4,NA,NA,24,46,Bt1,Silty clay loam,NA,1.10517286,NA,NA,NA,Mobridge,Conventional Tillage,CT,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129005D,15N02178,S2014SD129005D-5,NA,NA,46,63,Bt2,Clay,NA,1.4387619,NA,NA,NA,Mobridge,Conventional Tillage,CT,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129005E,15N02179,S2014SD129005E-1,NA,NA,0,2,A,Silt loam,NA,0.30557775,NA,NA,NA,Mobridge,Conventional Tillage,CT,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129005E,15N02180,S2014SD129005E-2,NA,NA,2,6,A,Silt loam,NA,0.98039528,NA,NA,NA,Mobridge,Conventional Tillage,CT,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129005E,15N02181,S2014SD129005E-3,NA,NA,6,14,BA,Silt loam,NA,1.05042351,NA,NA,NA,Mobridge,Conventional Tillage,CT,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129005E,15N02182,S2014SD129005E-4,NA,NA,14,44,Bt1,Clay loam,NA,1.11026582,NA,NA,NA,Mobridge,Conventional Tillage,CT,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129005E,15N02183,S2014SD129005E-5,NA,NA,44,63,Bt2,Clay,NA,1.35600126,NA,NA,NA,Mobridge,Conventional Tillage,CT,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006A,15N02184,S2014SD129006A-1,NA,NA,0,2,Ap,Silt loam,NA,0.63662031,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006A,15N02185,S2014SD129006A-2,NA,NA,2,6,Ap,Silt loam,NA,1.42602949,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006A,15N02186,S2014SD129006A-3,NA,NA,6,26,Bt1,Silty clay loam,NA,1.45658727,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006A,15N02187,S2014SD129006A-4,NA,NA,26,48,Bt2,Clay loam,NA,1.40056468,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006A,15N02188,S2014SD129006A-5,NA,NA,48,59,Bt3,Sandy clay loam,NA,1.48544739,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006A,15N02189,S2014SD129006A-6,NA,NA,59,128,Bk1,Sandy clay loam,NA,1.36873367,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006A,15N02190,S2014SD129006A-7,NA,NA,128,150,Bk2,Loam,NA,1.66030577,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006B,15N02191,S2014SD129006B-1,NA,NA,0,2,Ap1,Silt loam,NA,0.50929625,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006B,15N02192,S2014SD129006B-2,NA,NA,2,15,Ap2,Silty clay loam,NA,1.29021716,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006B,15N02193,S2014SD129006B-3,NA,NA,15,25,Bt1,Silty clay loam,NA,1.31689458,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006B,15N02194,S2014SD129006B-4,NA,NA,25,36,Bt2,Clay,NA,1.51770282,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006B,15N02195,S2014SD129006B-5,NA,NA,36,55,Bt3,Clay,NA,1.43330516,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006C,15N02196,S2014SD129006C-1,NA,NA,0,2,Ap,Silt loam,NA,0.814874,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006C,15N02197,S2014SD129006C-2,NA,NA,2,19,Ap,Clay loam,NA,1.49733097,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006C,15N02198,S2014SD129006C-3,NA,NA,19,36,Bt1,Sandy clay loam,NA,1.4451281,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006C,15N02199,S2014SD129006C-4,NA,NA,36,64,Bt2,Clay loam,NA,1.39037876,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006D,15N02200,S2014SD129006D-1,NA,NA,0,2,Ap1,Silt loam,NA,0.89126843,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006D,15N02201,S2014SD129006D-2,NA,NA,2,18,Ap2,Silt loam,NA,1.44953548,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006D,15N02202,S2014SD129006D-3,NA,NA,18,32,Bt1,Clay loam,NA,1.35982098,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006D,15N02203,S2014SD129006D-4,NA,NA,32,45,Bt2,Clay loam,NA,1.56184183,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006D,15N02204,S2014SD129006D-5,NA,NA,45,68,Bt3,Fine sandy loam,NA,1.62974799,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006E,15N02205,S2014SD129006E-1,NA,NA,0,3,Ap1,Silt loam,NA,1.55335356,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006E,15N02206,S2014SD129006E-2,NA,NA,3,16,Ap2,Silty clay loam,NA,1.32417025,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006E,15N02207,S2014SD129006E-3,NA,NA,16,30,Bt1,Silty clay loam,NA,1.3037984,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006E,15N02208,S2014SD129006E-4,NA,NA,30,47,Bt2,Clay,NA,1.40420251,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
C2015USSD014,DSP SD Walworth Co. 2014,S2014SD129006E,15N02209,S2014SD129006E-5,NA,NA,47,74,Bt3,Very fine sandy loam,NA,1.58518457,NA,NA,NA,Mobridge,NA,NA,NA,NA,NA,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179501,15N01324,S2014KS179501-1,NA,NA,0,6,Ap,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT1,1,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179501,15N01325,S2014KS179501-2,NA,NA,6,24,Bt1,Silty clay loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT1,1,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179501,15N01326,S2014KS179501-3,NA,NA,24,50,Bt2,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT1,1,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179502A,15N01327,S2014KS179502A-1,NA,NA,0,5,Ap,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT2,2,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179502A,15N01328,S2014KS179502A-2,NA,NA,5,36,Bt1,Silty clay loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT2,2,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179502A,15N01329,S2014KS179502A-3,NA,NA,36,57,Bt2,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT2,2,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179503B,15N01330,S2014KS179503B-1,NA,NA,0,8,Ap1,Silt loam,NA,NA,NA,NA,NA,Richfield,NA,NT,NT3,3,Beans,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179503B,15N01331,S2014KS179503B-2,NA,NA,8,16,Ap2,Silt loam,NA,NA,NA,NA,NA,Richfield,NA,NT,NT3,3,Beans,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179503B,15N01332,S2014KS179503B-3,NA,NA,16,29,Ap3,Silt loam,NA,NA,NA,NA,NA,Richfield,NA,NT,NT3,3,Beans,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179503B,15N01333,S2014KS179503B-4,NA,NA,29,65,Bt1,Silty clay loam,NA,NA,NA,NA,NA,Richfield,NA,NT,NT3,3,Beans,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179504C,15N01334,S2014KS179504C-1,sub-sample,NA,0,8,Ap,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT4,4,Fallow,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179504C,15N01335,S2014KS179504C-2,NA,NA,11,35,Bt1,Silty clay loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT4,4,Fallow,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179504C,15N01336,S2014KS179504C-3,NA,NA,35,45,Bw,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT4,4,Fallow,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179505,15N01337,S2014KS179505-1,NA,NA,0,8,Ap1,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT5,5,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179505,15N01338,S2014KS179505-2,NA,NA,8,17,Ap2,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT5,5,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179505,15N01339,S2014KS179505-3,NA,NA,17,38,Bw,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT5,5,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179505,15N01340,S2014KS179505-4,NA,NA,38,66,Bt,Silty clay loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT5,5,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179506A,15N01341,S2014KS179506A-1,NA,NA,0,16,Ap,Silt loam,NA,NA,NA,NA,NA,Richfield,NA,RT,RT6,6,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179506A,15N01342,S2014KS179506A-2,NA,NA,16,34,Bw,Silt loam,NA,NA,NA,NA,NA,Richfield,NA,RT,RT6,6,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179506A,15N01343,S2014KS179506A-3,NA,NA,34,60,Bt,Silty clay,NA,NA,NA,NA,NA,Richfield,NA,RT,RT6,6,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179507B,15N01344,S2014KS179507B-1,NA,NA,0,19,Ap,Silt loam,NA,NA,NA,NA,NA,Keith,NA,RT,RT7,7,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179507B,15N01345,S2014KS179507B-2,NA,NA,19,41,Bt,Silty clay loam,NA,NA,NA,NA,NA,Keith,NA,RT,RT7,7,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179508C,15N01346,S2014KS179508C-1,NA,NA,0,9,Ap,Silt loam,NA,NA,NA,NA,NA,Keith,NA,RT,RT8,8,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179508C,15N01347,S2014KS179508C-2,NA,NA,9,32,Bt1,Silt loam,NA,NA,NA,NA,NA,Keith,NA,RT,RT8,8,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179508C,15N01348,S2014KS179508C-3,NA,NA,32,46,Bt2,Silty clay loam,NA,NA,NA,NA,NA,Keith,NA,RT,RT8,8,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179508C,15N01349,S2014KS179508C-4,subsample,NA,0,8,Ap,Silt loam,NA,NA,NA,NA,NA,Keith,NA,RT,RT8,8,Corn,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179510A,15N01350,S2014KS179510A-1,NA,NA,0,8,Ap,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT10,10,"Winter Wheat, Irr",NA
I2015USKS015,DSP KS Sheridan County,S2014KS179510A,15N01351,S2014KS179510A-2,NA,NA,8,31,Bw,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT10,10,"Winter Wheat, Irr",NA
I2015USKS015,DSP KS Sheridan County,S2014KS179510A,15N01352,S2014KS179510A-3,NA,NA,31,66,Bt,Silty clay loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT10,10,"Winter Wheat, Irr",NA
I2015USKS015,DSP KS Sheridan County,S2014KS179511B,15N01353,S2014KS179511B-1,NA,NA,0,12,Ap,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT11,11,"Winter Wheat, Irr",NA
I2015USKS015,DSP KS Sheridan County,S2014KS179511B,15N01354,S2014KS179511B-2,NA,NA,12,23,Bw,Silty clay loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT11,11,"Winter Wheat, Irr",NA
I2015USKS015,DSP KS Sheridan County,S2014KS179511B,15N01355,S2014KS179511B-3,NA,NA,23,41,Bt,Silty clay loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT11,11,"Winter Wheat, Irr",NA
I2015USKS015,DSP KS Sheridan County,S2014KS179511B,15N01356,S2014KS179511B-4,subsample,NA,0,8,Ap,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT11,11,"Winter Wheat, Irr",NA
I2015USKS015,DSP KS Sheridan County,S2014KS179512C,15N01357,S2014KS179512C-1,NA,NA,0,12,Ap,Silt loam,NA,NA,NA,NA,NA,Ulysses,NA,NT,NT12,12,Winter Wheat,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179512C,15N01358,S2014KS179512C-2,NA,NA,12,23,Bw1,Silt loam,NA,NA,NA,NA,NA,Ulysses,NA,NT,NT12,12,Winter Wheat,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179512C,15N01359,S2014KS179512C-3,NA,NA,23,41,Bw2,Silt loam,NA,NA,NA,NA,NA,Ulysses,NA,NT,NT12,12,Winter Wheat,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179513,15N01360,S2014KS179513-1,NA,NA,0,8,Ap,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NTCC,NTCC13,13,Sunflowers,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179513,15N01361,S2014KS179513-2,NA,NA,8,20,Ap,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NTCC,NTCC13,13,Sunflowers,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179513,15N01362,S2014KS179513-3,NA,NA,20,52,Bw,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NTCC,NTCC13,13,Sunflowers,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179514A,15N01363,S2014KS179514A-1,NA,NA,0,7,Ap1,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NTCC,NTCC14,14,Sunflowers,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179514A,15N01364,S2014KS179514A-2,NA,NA,7,34,Ap2,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NTCC,NTCC14,14,Sunflowers,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179514A,15N01365,S2014KS179514A-3,NA,NA,34,57,Bt1,Silty clay loam,NA,NA,NA,NA,NA,Keith,NA,NTCC,NTCC14,14,Sunflowers,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179515B,15N01366,S2014KS179515B-1,NA,NA,0,6,Ap1,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NTCC,NTCC15,15,Sunflowers,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179515B,15N01367,S2014KS179515B-2,NA,NA,6,29,Ap2,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NTCC,NTCC15,15,Sunflowers,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179515B,15N01368,S2014KS179515B-3,NA,NA,29,55,Bt1,Silty clay loam,NA,NA,NA,NA,NA,Keith,NA,NTCC,NTCC15,15,Sunflowers,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179516C,15N01369,S2014KS179516C-1,NA,NA,0,11,Ap,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NTCC,NTCC16,16,Multi-species cover crop,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179516C,15N01370,S2014KS179516C-2,NA,NA,11,35,Bt1,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NTCC,NTCC16,16,Multi-species cover crop,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179516C,15N01371,S2014KS179516C-3,NA,NA,35,51,Bt2,Silty clay loam,NA,NA,NA,NA,NA,Keith,NA,NTCC,NTCC16,16,Multi-species cover crop,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179516C,15N01372,S2014KS179516C-4,subsamples,NA,0,8,Ap,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NTCC,NTCC16,16,Multi-species cover crop,NA
I2015USKS015,DSP KS Sheridan County,S2014KS179504C,15N01373,S2014KS179504C-4,NA,NA,0,11,Ap,Silt loam,NA,NA,NA,NA,NA,Keith,NA,NT,NT4,4,Fallow,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053004,15N02367,S2014NE053004-1,M-MT1-X,NA,0,5,Ap,Silty clay loam,1.23097856,1.40852391,NA,NA,NA,Moody,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053004,15N02368,S2014NE053004-2,M-MT1-X,NA,5,22,Ap,Silty clay loam,1.38010056,1.52806653,NA,NA,NA,Moody,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053004,15N02369,S2014NE053004-3,M-MT1-X,NA,22,39,Bw1,Silty clay loam,1.31845796,1.41891892,NA,NA,NA,Moody,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053004,15N02370,S2014NE053004-4,M-MT1-X,NA,39,83,Bw2,Clay loam to Silty clay loam,1.36668515,1.55665281,NA,NA,NA,Moody,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053004,15N02371,S2014NE053004-5,M-MT1-X,NA,83,124,Bw3,Silty clay loam,NA,1.61382536,NA,NA,NA,Moody,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053004,15N02372,S2014NE053004-6,M-MT1-X,NA,124,200,C,Silt loam,NA,1.39293139,NA,NA,NA,Moody,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053004A,15N02373,S2014NE053004A-1,M-MT1-A,NA,0,5,Ap,Silty clay loam,1.25599651,1.21101871,NA,NA,NA,Moody,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053004A,15N02374,S2014NE053004A-2,M-MT1-A,NA,5,22,Ap,Silty clay loam,1.36699894,1.42931393,NA,NA,NA,Moody,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053004A,15N02375,S2014NE053004A-3,M-MT1-A,NA,22,34,Bw1,Silty clay loam,1.34989404,1.44230769,NA,NA,NA,Moody,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053004A,15N02376,S2014NE053004A-4,M-MT1-A,NA,34,50,Bw2,Silty clay loam,1.32286083,1.58783784,NA,NA,NA,Moody,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053004B,15N02377,S2014NE053004B-1,M-MT1-B,NA,0,5,Ap,Silty clay loam,1.19219292,0.93555094,NA,NA,NA,Moody,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053004B,15N02378,S2014NE053004B-2,M-MT1-B,NA,5,21,Ap,Silty clay loam,1.35872602,1.46829522,NA,NA,NA,Moody,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053004B,15N02379,S2014NE053004B-3,M-MT1-B,NA,21,43,Bw1,Silty clay loam,1.31623176,1.58783784,NA,NA,NA,Moody,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053004B,15N02380,S2014NE053004B-4,M-MT1-B,NA,43,50,Bw2,Silty clay loam,1.34838449,1.54106029,NA,NA,NA,Moody,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053005,15N02381,S2014NE053005-1,A-MT1-X,NA,0,5,Ap,Silty clay loam,1.18786049,0.92515593,NA,NA,NA,Alcester,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053005,15N02382,S2014NE053005-2,A-MT1-X,NA,5,24,Ap,Silty clay loam,1.33523445,1.37993763,NA,NA,NA,Alcester,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053005,15N02383,S2014NE053005-3,A-MT1-X,NA,24,54,A,Silty clay loam,1.33651199,1.48388773,NA,NA,NA,Alcester,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053005,15N02384,S2014NE053005-4,A-MT1-X,NA,54,72,Bw1,Silty clay loam,NA,1.36434511,NA,NA,NA,Alcester,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053005,15N02385,S2014NE053005-5,A-MT1-X,NA,72,91,Bw2,Silty clay loam,NA,1.31237006,NA,NA,NA,Alcester,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053005,15N02386,S2014NE053005-6,A-MT1-X,NA,91,115,Bw3,Silty clay loam,NA,NA,NA,NA,NA,Alcester,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053005,15N02387,S2014NE053005-7,A-MT1-X,NA,115,161,Bk,Silty clay loam,NA,1.48128898,NA,NA,NA,Alcester,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053005,15N02388,S2014NE053005-8,A-MT1-X,NA,161,200,C,Silty clay loam,NA,1.43451143,NA,NA,NA,Alcester,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053005A,15N02389,S2014NE053005A-1,A-MT1-A,NA,0,5,Ap,Silty clay loam,1.25961778,1.25259875,NA,NA,NA,Alcester,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053005A,15N02390,S2014NE053005A-2,A-MT1-A,NA,5,22,Ap,Silty clay loam,1.38308061,1.44230769,NA,NA,NA,Alcester,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053005A,15N02391,S2014NE053005A-3,A-MT1-A,NA,22,38,A,Silty clay loam,1.39834466,1.56704782,NA,NA,NA,Alcester,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053005A,15N02392,S2014NE053005A-4,A-MT1-A,NA,38,50,Bw1,Silt loam,1.16965649,1.37214137,NA,NA,NA,Alcester,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053005B,15N02393,S2014NE053005B-1,A-MT1-B,NA,0,5,Ap,Silty clay loam,1.21317191,1.24740125,NA,NA,NA,Alcester,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053005B,15N02394,S2014NE053005B-2,A-MT1-B,NA,5,22,Ap,Silty clay loam,1.41526738,1.63981289,NA,NA,NA,Alcester,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053005B,15N02395,S2014NE053005B-3,A-MT1-B,NA,22,38,A,Silty clay loam,1.33517749,1.42671518,NA,NA,NA,Alcester,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053005B,15N02396,S2014NE053005B-4,A-MT1-B,NA,38,50,Bw1,Silt loam,1.19770682,1.29417879,NA,NA,NA,Alcester,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053006,15N02397,S2014NE053006-1,N-MT1-X,NA,0,5,Ap,Silty clay loam,1.09467089,1.25779626,NA,NA,NA,Nora,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053006,15N02398,S2014NE053006-2,N-MT1-X,NA,5,19,Ap,Silty clay loam,1.32039233,1.58523909,NA,NA,NA,Nora,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053006,15N02399,S2014NE053006-3,N-MT1-X,NA,19,31,Bw,Silty clay loam,1.34012636,1.33316008,NA,NA,NA,Nora,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053006,15N02400,S2014NE053006-4,N-MT1-X,NA,31,74,Bk1,Silty clay loam,1.38611288,1.46569647,NA,NA,NA,Nora,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053006,15N02401,S2014NE053006-5,N-MT1-X,NA,74,107,Bk2,Silty clay loam,NA,1.48388773,NA,NA,NA,Nora,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053006,15N02402,S2014NE053006-6,N-MT1-X,NA,107,122,BCk,Silt loam,NA,1.54365904,NA,NA,NA,Nora,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053006,15N02403,S2014NE053006-7,N-MT1-X,NA,122,180,C1,Silt loam,NA,1.53846154,NA,NA,NA,Nora,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053006,15N02404,S2014NE053006-8,N-MT1-X,NA,180,200,C2,Silt loam,NA,1.31237006,NA,NA,NA,Nora,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053006A,15N02405,S2014NE053006A-1,N-MT1-A,NA,0,5,Ap,Silty clay loam,1.07315127,1.01351351,NA,NA,NA,Nora,NA,NA,NA,NA,NA,NA
C2015USNE029,DSP NE Dodge Co Part 2,S2014NE053006A,15N02406,S2014NE053006A-2,N-MT1-A,NA,5,19,Ap,Silty clay loam,1.28607868,1.29158004,NA,NA,NA,Nora,NA,NA,NA,NA,NA,NA
